NGRAM,NCOUNT,LEN,WCOUNT,MASKED,IMPORTANCE,REDUNDANT
წყვი,8,4,419,cყვი,3352,False
თულე,10,4,334,tულე,3340,False
ცხავ,8,4,417,cხავ,3336,False
დისკ,8,4,417,დისk,3336,False
იფი>,11,4,302,იpი>,3322,False
თქმუ,10,4,332,tkმუ,3320,False
<ინფ,10,4,332,<ინp,3320,False
<აღდ,8,4,413,<აგდ,3304,False
იწის,7,4,472,იcის,3304,False
გურე,7,4,471,გურე,3297,False
ძღვა,8,4,412,ძგვა,3296,False
რიკა,7,4,470,რიkა,3290,False
კვებ,7,4,470,kვებ,3290,False
აფრა,8,4,411,აpრა,3288,False
ქსი>,6,4,548,kსი>,3288,False
კვა>,8,4,410,kვა>,3280,True
რიგი,8,4,410,რიგი,3280,False
ადაღ,8,4,410,ადაგ,3280,True
დათვ,10,4,327,დაtვ,3270,False
მატო,9,4,363,მაtო,3267,False
წეულ,9,4,363,cეულ,3267,False
წინე,8,4,408,cინე,3264,False
<მწვ,8,4,408,<მcვ,3264,False
<სკა,9,4,361,<სkა,3249,False
დაფე,7,4,464,დაpე,3248,False
<გზა,7,4,464,<გზა,3248,False
ლანგ,11,4,295,ლანგ,3245,False
აქი>,10,4,324,აkი>,3240,True
წვერ,7,4,462,cვერ,3234,False
დრეკ,8,4,404,დრეk,3232,False
აკრი,8,4,404,აkრი,3232,False
თბობ,8,4,404,tბობ,3232,False
როპო,9,4,359,როpო,3231,False
<კაკ,9,4,359,<kაk,3231,False
აწარ,7,4,461,აcარ,3227,False
ავიწ,9,4,358,ავიc,3222,False
წონი,9,4,358,cონი,3222,False
აკურ,10,4,321,აkურ,3210,False
ლასტ,6,4,533,ლასt,3198,False
<ტარ,8,4,399,<tარ,3192,True
<ატა,7,4,456,<აtა,3192,True
ნიკა,6,4,532,ნიkა,3192,False
აფას,10,4,319,აpას,3190,False
არეგ,9,4,354,არეგ,3186,False
აუკა,6,4,530,აუkა,3180,False
<აღი,6,4,529,<აგი,3174,False
ეგი>,7,4,453,ეგი>,3171,False
ხატვ,9,4,352,ხაtვ,3168,False
რაქტ,7,4,452,რაkt,3164,False
აშკა,8,4,395,აშkა,3160,False
ეკლა,8,4,395,ეkლა,3160,False
<წეს,9,4,350,<cეს,3150,False
<კერ,9,4,350,<kერ,3150,False
ფელი,8,4,393,pელი,3144,False
დაცვ,7,4,449,დაcვ,3143,False
რწინ,9,4,349,რcინ,3141,False
გამგ,10,4,314,გამგ,3140,False
<ფიქ,8,4,392,<pიk,3136,False
<იმპ,6,4,522,<იმp,3132,False
დაქა,8,4,389,დაkა,3112,True
აცობ,9,4,345,აcობ,3105,False
პროგ,9,4,345,pროგ,3105,False
მოცდ,8,4,388,მოcდ,3104,False
<უწყ,9,4,344,<უcყ,3096,False
პკურ,9,4,344,pkურ,3096,False
<თუთ,9,4,344,<tუt,3096,False
შემც,7,4,442,შემc,3094,False
გომი,8,4,386,გომი,3088,False
ფექტ,9,4,343,pეkt,3087,True
წყინ,7,4,441,cყინ,3087,False
<აუტ,7,4,440,<აუt,3080,False
<ააფ,9,4,342,<ააp,3078,False
რკინ,6,4,513,რkინ,3078,False
გზის,8,4,383,გზის,3064,False
<ჯარ,9,4,340,<jარ,3060,False
ნსაც,9,4,340,ნსაc,3060,False
არსკ,7,4,437,არსk,3059,False
რგოლ,8,4,382,რგოლ,3056,False
პული,9,4,339,pული,3051,True
მასწ,9,4,338,მასc,3042,False
კერე,8,4,380,kერე,3040,False
ჯები,7,4,434,jები,3038,False
ადაკ,8,4,379,ადაk,3032,False
თავრ,7,4,433,tავრ,3031,False
ადგა,8,4,378,ადგა,3024,False
ცობა,10,4,302,cობა,3020,False
ლაკი,8,4,377,ლაkი,3016,False
ვაგო,7,4,430,ვაგო,3010,False
<აღნ,7,4,430,<აგნ,3010,False
ეფექ,9,4,334,ეpეk,3006,False
ედეგ,6,4,501,ედეგ,3006,False
ტომო,8,4,375,tომო,3000,False
ცავს,8,4,375,cავს,3000,False
არეც,9,4,333,არეc,2997,False
<სტი,7,4,428,<სtი,2996,False
სტორ,8,4,374,სtორ,2992,False
კონდ,9,4,332,kონდ,2988,False
ინჯე,8,4,373,ინjე,2984,False
ინათ,7,4,426,ინაt,2982,False
რტილ,9,4,331,რtილ,2979,False
სწრე,8,4,372,სcრე,2976,False
წუნე,9,4,330,cუნე,2970,False
დაათ,6,4,495,დააt,2970,False
<დეპ,8,4,371,<დეp,2968,True
<კაც,6,4,494,<kაc,2964,False
ღვრი,9,4,329,გვრი,2961,False
მრგვ,8,4,370,მრგვ,2960,False
ალით,8,4,370,ალიt,2960,False
<თევ,8,4,370,<tევ,2960,False
იფიკ,6,4,492,იpიk,2952,False
ტურე,6,4,492,tურე,2952,False
გააკ,5,4,590,გააk,2950,False
<ფენ,7,4,421,<pენ,2947,False
ფრებ,8,4,368,pრებ,2944,False
<სიკ,9,4,327,<სიk,2943,False
ბრტყ,6,4,489,ბრtყ,2934,False
მტარ,7,4,419,მtარ,2933,False
აგის,8,4,366,აგის,2928,False
ფერა,7,4,418,pერა,2926,True
ჯგუფ,7,4,418,jგუp,2926,False
ათობ,10,4,292,აtობ,2920,False
<უფლ,8,4,365,<უpლ,2920,False
დაწვ,8,4,365,დაcვ,2920,True
აუკე,5,4,584,აუkე,2920,False
აპრო,7,4,417,აpრო,2919,False
ეკა>,8,4,364,ეkა>,2912,False
<თიხ,8,4,364,<tიხ,2912,False
მოწვ,8,4,364,მოcვ,2912,False
განზ,9,4,323,განზ,2907,False
შეწყ,9,4,323,შეcყ,2907,False
ტრაქ,7,4,415,tრაk,2905,False
<შექ,8,4,363,<შეk,2904,True
საწვ,9,4,322,საcვ,2898,False
<რეპ,8,4,362,<რეp,2896,False
რაკი,6,4,482,რაkი,2892,False
ტანჯ,9,4,321,tანj,2889,False
აფა>,8,4,361,აpა>,2888,False
ენტო,7,4,412,ენtო,2884,False
გამს,10,4,288,გამს,2880,False
დგამ,9,4,320,დგამ,2880,False
ამწე,6,4,480,ამcე,2880,False
დააც,6,4,480,დააc,2880,True
ტყელ,6,4,480,tყელ,2880,False
აქონ,8,4,359,აkონ,2872,True
გილე,7,4,410,გილე,2870,False
მორთ,6,4,478,მორt,2868,False
<აჯა,8,4,358,<აjა,2864,False
კლავ,6,4,477,kლავ,2862,False
<ცნო,8,4,357,<cნო,2856,False
აფლა,8,4,357,აpლა,2856,False
ქვეშ,5,4,571,kვეშ,2855,False
ლეტა,9,4,316,ლეtა,2844,False
აფორ,6,4,474,აpორ,2844,False
ალოგ,7,4,406,ალოგ,2842,False
ულაც,7,4,406,ულაc,2842,False
დატვ,8,4,355,დაtვ,2840,True
დატა,8,4,355,დაtა,2840,True
ჯის>,8,4,355,jის>,2840,False
ლყოფ,8,4,355,ლყოp,2840,False
ცებს,6,4,473,cებს,2838,False
<კიდ,8,4,354,<kიდ,2832,False
ანჯა,9,4,314,ანjა,2826,False
<ფუნ,8,4,353,<pუნ,2824,False
სარგ,8,4,353,სარგ,2824,False
იენტ,9,4,313,იენt,2817,False
ნიტი,5,4,563,ნიtი,2815,False
რსკვ,7,4,402,რსkვ,2814,False
ცხლე,8,4,351,cხლე,2808,False
<მეფ,8,4,351,<მეp,2808,False
ოპი>,6,4,467,ოpი>,2802,True
გვია,6,4,467,გვია,2802,False
ცხვე,7,4,400,cხვე,2800,False
კალუ,9,4,311,kალუ,2799,False
მეგო,8,4,349,მეგო,2792,False
ანგვ,9,4,310,ანგვ,2790,False
სკვლ,7,4,398,სkვლ,2786,False
გალა,7,4,398,გალა,2786,False
უთავ,7,4,398,უtავ,2786,False
აქსი,8,4,348,აkსი,2784,False
ღალა,7,4,396,გალა,2772,True
კრია,7,4,396,kრია,2772,False
საკვ,7,4,396,საkვ,2772,False
ატონ,7,4,396,აtონ,2772,False
იტულ,7,4,396,იtულ,2772,False
აუწე,8,4,345,აუcე,2760,False
<თოვ,8,4,345,<tოვ,2760,False
აათა,6,4,460,ააtა,2760,False
ოკრა,8,4,344,ოkრა,2752,False
აკეც,8,4,343,აkეc,2744,False
ნაწე,7,4,392,ნაcე,2744,False
რთლო,9,4,304,რtლო,2736,False
აზოგ,9,4,304,აზოგ,2736,False
ათბო,8,4,342,აtბო,2736,False
გამყ,7,4,390,გამყ,2730,False
ზუსტ,6,4,454,ზუსt,2724,False
ექტუ,7,4,389,ეktუ,2723,False
კეთა,5,4,544,kეtა,2720,False
ატაც,9,4,302,აtაc,2718,False
შემთ,7,4,388,შემt,2716,False
ადგო,8,4,339,ადგო,2712,False
<აღს,5,4,542,<აგს,2710,False
ისკა,7,4,387,ისkა,2709,False
დენტ,6,4,451,დენt,2706,False
ავგა,6,4,451,ავგა,2706,False
ანატ,6,4,450,ანაt,2700,True
რგულ,6,4,450,რგულ,2700,False
სატა,6,4,450,საtა,2700,True
ლაქი,8,4,337,ლაkი,2696,True
ყვით,8,4,337,ყვიt,2696,False
მომწ,7,4,385,მომc,2695,False
ილაკ,8,4,336,ილაk,2688,False
აგზნ,8,4,336,აგზნ,2688,False
ფასი,8,4,336,pასი,2688,False
ათვლ,9,4,298,აtვლ,2682,False
რქვე,6,4,447,რkვე,2682,True
აჯან,8,4,335,აjან,2680,False
დგარ,7,4,382,დგარ,2674,False
<სტუ,8,4,334,<სtუ,2672,False
თოებ,8,4,334,tოებ,2672,False
მცვე,6,4,445,მcვე,2670,False
ნადგ,7,4,381,ნადგ,2667,False
<ბგე,5,4,533,<ბგე,2665,False
როფი,8,4,333,როpი,2664,False
აწვრ,8,4,332,აcვრ,2656,False
ცდომ,8,4,332,cდომ,2656,False
ოცენ,9,4,295,ოcენ,2655,False
პირვ,7,4,379,pირვ,2653,False
წებე,10,4,265,cებე,2650,False
კრეფ,8,4,331,kრეp,2648,False
ტირი,9,4,294,tირი,2646,False
<კიბ,9,4,294,<kიბ,2646,False
ათამ,7,4,378,აtამ,2646,False
თური,7,4,378,tური,2646,True
პულს,8,4,330,pულს,2640,False
რგის,7,4,377,რგის,2639,False
ტინე,5,4,527,tინე,2635,False
ლოკი,8,4,329,ლოkი,2632,False
წილა,8,4,329,cილა,2632,False
დაჯა,7,4,376,დაjა,2632,False
რცხნ,8,4,328,რcხნ,2624,False
ზნექ,8,4,328,ზნეk,2624,False
გარა,8,4,328,გარა,2624,False
<წვრ,6,4,437,<cვრ,2622,False
ოქსი,5,4,524,ოkსი,2620,False
გირა,9,4,291,გირა,2619,False
<ღირ,9,4,291,<გირ,2619,False
<კილ,7,4,374,<kილ,2618,False
არათ,6,4,436,არაt,2616,True
ეცებ,6,4,436,ეcებ,2616,False
რითი,9,4,290,რიtი,2610,True
აწვა,8,4,326,აcვა,2608,True
ააკა,6,4,434,ააkა,2604,False
<მით,8,4,325,<მიt,2600,False
ჯარი,8,4,325,jარი,2600,False
ქლორ,5,4,520,kლორ,2600,False
კვნე,7,4,371,kვნე,2597,False
დამთ,7,4,370,დამt,2590,True
ოწყო,7,4,370,ოcყო,2590,False
ნავთ,7,4,370,ნავt,2590,False
აკუნ,5,4,518,აkუნ,2590,False
<კენ,8,4,323,<kენ,2584,False
ქმნი,8,4,323,kმნი,2584,False
თხვა,7,4,369,tხვა,2583,False
დაგვ,6,4,430,დაგვ,2580,False
აწვე,7,4,367,აcვე,2569,False
ათრე,8,4,321,აtრე,2568,False
გულე,6,4,428,გულე,2568,False
დისტ,7,4,366,დისt,2562,False
ეცია,7,4,366,ეcია,2562,False
<მაქ,7,4,366,<მაk,2562,True
ნაკლ,7,4,366,ნაkლ,2562,False
წვევ,6,4,427,cვევ,2562,False
ამცე,8,4,320,ამcე,2560,True
არკი,8,4,320,არkი,2560,True
ემოკ,8,4,320,ემოk,2560,False
სტემ,8,4,320,სtემ,2560,False
უნთქ,8,4,320,უნtk,2560,False
ბატო,7,4,365,ბაtო,2555,False
ღვა>,7,4,364,გვა>,2548,True
გამტ,6,4,424,გამt,2544,False
<პრი,7,4,363,<pრი,2541,False
თქმა,6,4,423,tkმა,2538,False
საც>,6,4,423,საc>,2538,False
პროფ,8,4,317,pროp,2536,False
მკვლ,8,4,317,მkვლ,2536,False
მოუწ,7,4,362,მოუc,2534,False
დაკრ,6,4,422,დაkრ,2532,False
ოკებ,7,4,361,ოkებ,2527,False
ულატ,7,4,361,ულაt,2527,False
ტაბი,7,4,360,tაბი,2520,False
ქონე,5,4,503,kონე,2515,False
წრებ,7,4,359,cრებ,2513,False
ლეჯი,8,4,314,ლეjი,2512,False
მოგე,8,4,314,მოგე,2512,False
კურე,6,4,418,kურე,2508,False
ონიკ,7,4,358,ონიk,2506,False
შფოთ,7,4,358,შpოt,2506,False
ხინჯ,8,4,312,ხინj,2496,False
ნაგი,8,4,312,ნაგი,2496,False
ტიკო,6,4,416,tიkო,2496,False
დასც,6,4,416,დასc,2496,False
ქტივ,7,4,356,ktივ,2492,False
ამწვ,8,4,311,ამcვ,2488,False
მოკა,8,4,311,მოkა,2488,True
რადღ,8,4,311,რადგ,2488,False
ღერა,8,4,311,გერა,2488,False
საკრ,6,4,414,საkრ,2484,False
დღებ,8,4,310,დგებ,2480,False
გრილ,7,4,354,გრილ,2478,False
ტექტ,7,4,354,tეkt,2478,False
<ფრი,6,4,413,<pრი,2478,True
ფიკა,5,4,495,pიkა,2475,False
ცდა>,6,4,412,cდა>,2472,False
ონსტ,6,4,412,ონსt,2472,False
ზიზღ,7,4,353,ზიზგ,2471,False
თხედ,9,4,274,tხედ,2466,False
ნკალ,8,4,308,ნkალ,2464,False
ღვრა,8,4,308,გვრა,2464,False
გვის,8,4,308,გვის,2464,False
სტუმ,8,4,308,სtუმ,2464,False
ნივთ,7,4,352,ნივt,2464,False
ვეტა,7,4,351,ვეtა,2457,True
ტატო,8,4,307,tაtო,2456,False
<შეღ,8,4,307,<შეგ,2456,True
<მიც,5,4,491,<მიc,2455,True
ნდაგ,7,4,350,ნდაგ,2450,False
ამტკ,7,4,350,ამtk,2450,False
გატე,8,4,306,გაtე,2448,False
შეთა,8,4,306,შეtა,2448,False
მუხტ,7,4,349,მუხt,2443,False
დააღ,7,4,349,დააგ,2443,True
უთხა,9,4,271,უtხა,2439,False
გოგი,7,4,348,გოგი,2436,False
ნეტი,5,4,487,ნეtი,2435,False
გობრ,8,4,304,გობრ,2432,False
<ტურ,6,4,405,<tურ,2430,False
ერთა,6,4,405,ერtა,2430,False
ეთან,5,4,486,ეtან,2430,False
ინჯა,7,4,347,ინjა,2429,False
ირგვ,8,4,303,ირგვ,2424,False
ქირა,8,4,303,kირა,2424,False
კაცუ,8,4,303,kაcუ,2424,False
მცემ,6,4,404,მcემ,2424,False
<ფურ,7,4,346,<pურ,2422,False
ოგებ,5,4,484,ოგებ,2420,False
ადატ,7,4,345,ადაt,2415,False
ტერა,7,4,345,tერა,2415,False
ადგმ,7,4,345,ადგმ,2415,False
ხტომ,7,4,345,ხtომ,2415,False
გინა,7,4,345,გინა,2415,False
<ეკლ,7,4,344,<ეkლ,2408,False
ონაწ,9,4,267,ონაc,2403,False
ითლე,9,4,266,იtლე,2394,False
რიკე,7,4,342,რიkე,2394,False
ლგამ,7,4,342,ლგამ,2394,False
ააკე,6,4,399,ააkე,2394,False
რწყი,6,4,398,რcყი,2388,False
<ამფ,6,4,398,<ამp,2388,True
ადუღ,7,4,341,ადუგ,2387,False
<ჟან,7,4,341,<jან,2387,False
ქტრი,9,4,265,ktრი,2385,False
ეგმა,8,4,298,ეგმა,2384,False
ფური,9,4,264,pური,2376,False
<აუქ,6,4,396,<აუk,2376,False
სთავ,6,4,396,სtავ,2376,False
<გენ,6,4,396,<გენ,2376,False
ნტალ,5,4,475,ნtალ,2375,False
ლკან,7,4,339,ლkან,2373,False
ღირს,8,4,296,გირს,2368,False
აღდგ,7,4,338,აგდგ,2366,False
ოფებ,6,4,394,ოpებ,2364,False
წერტ,8,4,295,cერt,2360,False
სასტ,8,4,295,სასt,2360,False
პები,5,4,472,pები,2360,True
ტილე,7,4,337,tილე,2359,False
ქტრუ,6,4,393,ktრუ,2358,False
აცუნ,6,4,391,აcუნ,2346,False
რთალ,7,4,335,რtალ,2345,False
<ქერ,7,4,335,<kერ,2345,True
როტე,5,4,469,როtე,2345,False
<ოთხ,5,4,469,<ოtხ,2345,False
აადგ,8,4,293,აადგ,2344,False
<გვა,5,4,467,<გვა,2335,False
გინე,6,4,389,გინე,2334,False
პური,7,4,333,pური,2331,True
მოდგ,6,4,388,მოდგ,2328,False
<ქონ,6,4,388,<kონ,2328,True
აქმე,5,4,465,აkმე,2325,False
კეცი,7,4,332,kეcი,2324,False
<კოჭ,7,4,332,<kოჭ,2324,False
საფუ,7,4,332,საpუ,2324,False
აბიჯ,8,4,290,აბიj,2320,False
რაფე,5,4,464,რაpე,2320,False
<სქე,7,4,331,<სkე,2317,False
შეკა,9,4,257,შეkა,2313,False
ტემპ,9,4,257,tემp,2313,False
იტაც,8,4,289,იtაc,2312,False
აზეთ,8,4,288,აზეt,2304,False
<ცემ,6,4,384,<cემ,2304,False
უპირ,7,4,329,უpირ,2303,False
კიან,6,4,383,kიან,2298,False
ლიცი,6,4,383,ლიcი,2298,False
ულით,9,4,255,ულიt,2295,False
ვარგ,6,4,382,ვარგ,2292,False
